User ID,Email,First Name,Last Name,Department,Title,Location,Campaign Name,Template,Sent Date,Opened,Clicked,Replied,Attachment Opened,Macro Enabled,Data Entered,Reported,Time to Click (seconds),Time to Report (seconds),IP Address,Browser,Operating System,Delivery Status,Difficulty,Phish-prone Percentage,Current Risk Score,Previous Training Completed,Training Completion Date,Groups,Manager Email,Employee ID,Hire Date,Active Directory,Division,Cost Center,Custom Field 1,Custom Field 2,Baseline Test Score,Last Training Score,Security Awareness Proficiency,Risk Level,Failure Count (12 months),Success Count (12 months),Last Failure Date,Campaign Type,Industry Template,Language,Time Zone,Mobile Device,VPN Connection,Two Factor Enabled,Password Manager
EMP_0018,emp_0018@company.com,User0018,LastName018,Legal,Director,London,Q2 2024 - Document Share,Document Share,10/30/2024 17:14,True,False,False,False,False,False,True,,51.0,192.168.90.120,Safari,Windows 10,Delivered,Low,13.7,92.6,True,11/29/2024,Legal - London,manager_legal@company.com,EMP_0018,10/30/2024,True,Asia-Pacific,CC-8520,Level 2,Remote,87,70.0,Novice,Medium,4,8,,Phishing,Healthcare,Spanish,JST,True,True,False,True
EMP_0246,emp_0246@company.com,User0246,LastName246,Legal,Manager,Chicago,Q2 2024 - VPN Access,VPN Access,11/05/2024 17:14,True,False,False,False,False,False,True,,371.0,192.168.87.140,Edge,Windows 11,Delivered,Medium,15.8,96.1,True,08/10/2024,Legal - Chicago,manager_legal@company.com,EMP_0246,07/11/2024,True,Asia-Pacific,CC-6558,Level 2,Hybrid,76,78.0,Advanced,Medium,3,11,,Phishing,Technology,French,GMT,True,False,True,False
EMP_0588,emp_0588@company.com,User0588,LastName588,IT,Admin,Tokyo,Q2 2024 - HR Communication,HR Communication,10/07/2024 17:14,False,False,False,False,False,False,False,,,192.168.64.250,Chrome,macOS,Delivered,Medium,25.0,68.6,True,05/25/2025,IT - Tokyo,manager_it@company.com,EMP_0588,04/25/2025,True,Asia-Pacific,CC-3494,Level 3,Hybrid,70,82.0,Intermediate,High,1,2,,Vishing,Generic,Spanish,PST,True,False,False,False
EMP_0178,emp_0178@company.com,User0178,LastName178,R&D,Employee,Chicago,Q3 2025 - Financial Request,Financial Request,03/24/2025 17:14,True,False,False,False,False,False,False,,,192.168.251.39,Chrome,Windows 11,Delivered,High,5.4,79.7,True,06/06/2025,R&D - Chicago,manager_r&d@company.com,EMP_0178,05/07/2025,True,Europe,CC-3379,Level 1,Hybrid,86,78.0,Novice,Low,0,2,,Vishing,Healthcare,English,PST,False,False,True,True
EMP_0109,emp_0109@company.com,User0109,LastName109,R&D,Employee,Frankfurt,Q2 2025 - Password Expiration,Password Expiration,05/01/2025 17:14,False,False,False,False,False,False,True,,217.0,192.168.196.208,Chrome,Windows 10,Delivered,High,4.3,75.9,False,,R&D - Frankfurt,manager_r&d@company.com,EMP_0109,08/09/2020,True,Europe,CC-7378,Level 3,On-site,60,,Novice,Low,4,3,,Phishing,Financial,Spanish,EST,False,True,True,False
EMP_0509,emp_0509@company.com,User0509,LastName509,Finance,Admin,Sydney,Q4 2024 - VPN Access,VPN Access,07/15/2024 17:14,False,False,False,False,False,False,True,,72.0,192.168.143.68,Chrome,Windows 10,Delivered,Low,38.6,85.8,False,,Finance - Sydney,manager_finance@company.com,EMP_0509,11/26/2024,True,Europe,CC-6029,Level 3,Hybrid,74,,Novice,High,4,2,,Phishing,Healthcare,English,GMT,False,False,False,False
EMP_0834,emp_0834@company.com,User0834,LastName834,Finance,Employee,Tokyo,Q4 2025 - HR Communication,HR Communication,01/23/2025 17:14,True,False,False,False,False,False,False,,,192.168.230.29,Edge,Windows 10,Delivered,Medium,16.9,99.5,True,12/23/2024,Finance - Tokyo,manager_finance@company.com,EMP_0834,11/23/2024,True,Europe,CC-4107,Level 2,On-site,68,97.0,Intermediate,Medium,5,4,,Phishing,Healthcare,English,GMT,True,True,True,False
EMP_0014,emp_0014@company.com,User0014,LastName014,Marketing,Employee,London,Q4 2025 - Document Share,Document Share,03/05/2025 17:14,True,True,False,False,False,False,False,16.0,,192.168.131.1,Chrome,Linux,Delivered,Low,23.5,58.0,True,08/03/2020,Marketing - London,manager_marketing@company.com,EMP_0014,07/04/2020,True,North America,CC-4798,Level 1,Remote,79,88.0,Advanced,High,3,11,05/22/2024,Phishing,Financial,English,EST,False,False,False,False
EMP_0442,emp_0442@company.com,User0442,LastName442,HR,Employee,Sydney,Q1 2025 - Package Delivery,Package Delivery,06/11/2025 17:14,True,True,False,False,False,True,False,47.0,,192.168.236.200,Chrome,Windows 10,Delivered,Low,16.6,50.6,True,01/25/2021,HR - Sydney,manager_hr@company.com,EMP_0442,12/26/2020,True,North America,CC-9474,Level 1,Remote,72,94.0,Intermediate,Medium,1,13,04/25/2025,Phishing,Healthcare,English,GMT,True,True,True,False
EMP_1098,emp_1098@company.com,User1098,LastName098,Legal,Employee,Sydney,Q4 2025 - HR Communication,HR Communication,03/10/2025 17:14,True,False,False,False,False,False,True,,11.0,192.168.1.73,Chrome,Windows 10,Delivered,Medium,19.4,83.2,False,,Legal - Sydney,manager_legal@company.com,EMP_1098,05/05/2025,True,North America,CC-1395,Level 1,Remote,71,,Novice,Medium,7,12,,Phishing,Generic,English,PST,True,False,False,True
EMP_0380,emp_0380@company.com,User0380,LastName380,Sales,Employee,London,Q4 2024 - Package Delivery,Package Delivery,10/03/2024 17:14,False,True,False,False,True,True,False,60.0,,192.168.204.149,Chrome,Windows 11,Delivered,Medium,21.8,43.0,False,,Sales - London,manager_sales@company.com,EMP_0380,02/09/2021,True,Europe,CC-5971,Level 2,Remote,68,,Novice,High,2,12,06/25/2024,Phishing,Financial,English,PST,True,False,False,True
EMP_0917,emp_0917@company.com,User0917,LastName917,Legal,Employee,Chicago,Q3 2024 - IT Support,IT Support,12/26/2024 17:14,True,False,False,False,False,False,True,,103.0,192.168.232.39,Chrome,Windows 11,Delivered,Medium,4.4,65.6,True,12/05/2022,Legal - Chicago,manager_legal@company.com,EMP_0917,11/05/2022,True,Europe,CC-9658,Level 1,Hybrid,77,99.0,Intermediate,Low,2,4,,Vishing,Technology,French,JST,False,False,True,False
EMP_0797,emp_0797@company.com,User0797,LastName797,Sales,Employee,Tokyo,Q3 2024 - Document Share,Document Share,09/11/2024 17:14,False,False,False,False,False,False,True,,407.0,192.168.74.179,Safari,Windows 10,Delivered,Low,29.2,68.1,False,,Sales - Tokyo,manager_sales@company.com,EMP_0797,08/30/2020,True,Asia-Pacific,CC-8200,Level 2,Hybrid,88,,Intermediate,High,5,11,,Vishing,Healthcare,English,GMT,False,False,True,True
EMP_0424,emp_0424@company.com,User0424,LastName424,Legal,Employee,Chicago,Q3 2024 - Package Delivery,Package Delivery,07/17/2024 17:14,True,False,False,False,False,False,True,,82.0,192.168.180.226,Chrome,Windows 10,Delivered,Medium,9.9,91.4,True,03/21/2024,Legal - Chicago,manager_legal@company.com,EMP_0424,02/20/2024,True,Europe,CC-3296,Level 1,Remote,69,73.0,Intermediate,Low,6,14,,Phishing,Healthcare,German,PST,True,False,False,False
EMP_0826,emp_0826@company.com,User0826,LastName826,Legal,Director,New York,Q4 2024 - HR Communication,HR Communication,08/31/2024 17:14,True,False,False,False,False,False,False,,,192.168.73.188,Chrome,Windows 10,Delivered,Medium,6.1,100.0,True,01/29/2021,Legal - New York,manager_legal@company.com,EMP_0826,12/30/2020,True,Asia-Pacific,CC-2500,Level 2,Hybrid,88,95.0,Novice,Low,1,3,,Phishing,Financial,English,GMT,False,False,True,False
EMP_1189,emp_1189@company.com,User1189,LastName189,Finance,Employee,London,Q2 2024 - Account Verification,Account Verification,10/31/2024 17:14,True,False,False,False,False,False,True,,182.0,192.168.163.92,Edge,Windows 10,Delivered,Low,18.9,89.4,True,02/13/2024,Finance - London,manager_finance@company.com,EMP_1189,01/14/2024,True,Asia-Pacific,CC-7834,Level 1,Remote,92,71.0,Intermediate,Medium,5,3,,Phishing,Generic,English,PST,False,False,True,False
EMP_0838,emp_0838@company.com,User0838,LastName838,Marketing,Manager,Chicago,Q1 2025 - Security Alert,Security Alert,06/26/2025 17:14,True,False,False,False,False,False,False,,,192.168.165.84,Chrome,Windows 10,Delivered,High,7.4,86.3,True,03/17/2023,Marketing - Chicago,manager_marketing@company.com,EMP_0838,02/15/2023,True,Asia-Pacific,CC-2393,Level 1,Hybrid,67,83.0,Advanced,Low,4,4,,Phishing,Healthcare,English,JST,True,False,True,True
EMP_0031,emp_0031@company.com,User0031,LastName031,R&D,Manager,Tokyo,Q2 2024 - Financial Request,Financial Request,09/05/2024 17:14,False,False,False,False,False,False,False,,,192.168.173.39,Chrome,Windows 10,Delivered,Medium,8.3,48.3,False,,R&D - Tokyo,manager_r&d@company.com,EMP_0031,05/21/2022,True,Asia-Pacific,CC-5972,Level 3,Hybrid,91,,Novice,Low,1,4,,Phishing,Healthcare,French,JST,False,False,True,False
EMP_0451,emp_0451@company.com,User0451,LastName451,HR,Contractor,London,Q2 2024 - Software Update,Software Update,08/02/2024 17:14,True,True,False,False,False,False,False,5.0,,192.168.185.69,Chrome,macOS,Delivered,Medium,16.5,70.7,True,10/29/2023,HR - London,manager_hr@company.com,EMP_0451,09/29/2023,True,North America,CC-6213,Level 1,On-site,77,80.0,Intermediate,Medium,4,8,04/04/2024,Phishing,Financial,Spanish,GMT,False,False,False,True
EMP_0683,emp_0683@company.com,User0683,LastName683,IT,Employee,Chicago,Q4 2025 - Security Alert,Security Alert,04/18/2025 17:14,True,False,False,False,False,False,True,,144.0,192.168.111.22,Edge,Windows 10,Delivered,Medium,13.9,81.6,True,02/28/2021,IT - Chicago,manager_it@company.com,EMP_0683,01/29/2021,True,Asia-Pacific,CC-6853,Level 3,Remote,92,97.0,Novice,Medium,7,11,,Smishing,Generic,English,PST,True,False,True,False
EMP_0320,emp_0320@company.com,User0320,LastName320,Operations,Manager,Tokyo,Q2 2025 - System Maintenance,System Maintenance,02/10/2025 17:14,True,False,False,False,False,False,True,,235.0,192.168.236.31,Edge,Windows 10,Delivered,Low,11.7,91.7,True,08/02/2024,Operations - Tokyo,manager_operations@company.com,EMP_0320,07/03/2024,True,Europe,CC-9741,Level 2,Hybrid,89,83.0,Advanced,Medium,3,10,,Phishing,Generic,English,GMT,True,True,False,False
EMP_1047,emp_1047@company.com,User1047,LastName047,R&D,Manager,New York,Q4 2025 - Package Delivery,Package Delivery,05/16/2025 17:14,False,False,False,False,False,False,False,,,192.168.15.63,Safari,Windows 10,Delivered,Low,9.6,82.0,True,01/11/2022,R&D - New York,manager_r&d@company.com,EMP_1047,12/12/2021,True,North America,CC-6899,Level 3,Hybrid,85,94.0,Novice,Low,4,2,,Vishing,Healthcare,English,GMT,True,False,False,False
EMP_0431,emp_0431@company.com,User0431,LastName431,Sales,Employee,Frankfurt,Q2 2025 - System Maintenance,System Maintenance,04/12/2025 17:14,True,False,False,False,False,False,False,,,192.168.90.118,Chrome,Windows 11,Delivered,High,8.9,79.7,True,08/25/2021,Sales - Frankfurt,manager_sales@company.com,EMP_0431,07/26/2021,True,Asia-Pacific,CC-6298,Level 3,Remote,77,72.0,Intermediate,Low,6,2,,Phishing,Generic,Spanish,EST,True,False,True,False
EMP_0910,emp_0910@company.com,User0910,LastName910,Finance,Manager,London,Q4 2025 - Account Suspended,Account Suspended,04/27/2025 17:14,True,False,False,False,False,False,False,,,192.168.169.151,Chrome,Windows 10,Delivered,Medium,18.2,60.3,False,,Finance - London,manager_finance@company.com,EMP_0910,03/10/2023,True,Asia-Pacific,CC-2908,Level 2,On-site,91,,Advanced,Medium,5,8,,Phishing,Healthcare,French,PST,False,True,True,False
EMP_0342,emp_0342@company.com,User0342,LastName342,IT,Executive,Tokyo,Q4 2024 - Package Delivery,Package Delivery,08/26/2024 17:14,True,False,False,False,False,False,False,,,192.168.167.150,Edge,Windows 10,Delivered,Low,16.4,69.1,False,,IT - Tokyo,manager_it@company.com,EMP_0342,05/19/2021,True,Europe,CC-4005,Level 1,On-site,72,,Advanced,Medium,5,10,,Phishing,Generic,English,EST,False,False,False,False
EMP_0863,emp_0863@company.com,User0863,LastName863,Finance,Employee,New York,Q1 2024 - Meeting Invitation,Meeting Invitation,11/24/2024 17:14,True,False,False,False,False,False,False,,,192.168.125.156,Firefox,Windows 10,Delivered,Medium,21.9,81.3,True,01/20/2022,Finance - New York,manager_finance@company.com,EMP_0863,12/21/2021,True,North America,CC-7253,Level 1,Remote,80,97.0,Novice,High,1,4,,Phishing,Healthcare,English,JST,True,False,False,True
EMP_0853,emp_0853@company.com,User0853,LastName853,Marketing,Executive,Tokyo,Q2 2025 - IT Support,IT Support,06/09/2025 17:14,True,False,False,False,False,False,False,,,192.168.97.46,Firefox,Windows 10,Delivered,Low,7.1,87.4,True,07/02/2021,Marketing - Tokyo,manager_marketing@company.com,EMP_0853,06/02/2021,True,Asia-Pacific,CC-1241,Level 3,Remote,89,79.0,Advanced,Low,3,7,,Phishing,Generic,English,JST,False,False,True,False
EMP_0426,emp_0426@company.com,User0426,LastName426,Operations,Director,Tokyo,Q3 2025 - HR Communication,HR Communication,01/10/2025 17:14,True,True,False,False,False,False,False,5.0,,192.168.188.153,Chrome,Windows 10,Delivered,Low,9.2,51.7,True,12/05/2020,Operations - Tokyo,manager_operations@company.com,EMP_0426,11/05/2020,True,Asia-Pacific,CC-5306,Level 2,On-site,69,92.0,Intermediate,Low,4,7,08/23/2024,Phishing,Financial,English,JST,False,False,True,True
EMP_0738,emp_0738@company.com,User0738,LastName738,Operations,Employee,Tokyo,Q4 2024 - Meeting Invitation,Meeting Invitation,07/28/2024 17:14,True,False,False,False,False,False,False,,,192.168.63.146,Chrome,Windows 10,Bounced,Medium,7.1,67.1,False,,Operations - Tokyo,manager_operations@company.com,EMP_0738,11/01/2020,True,Asia-Pacific,CC-5441,Level 1,Hybrid,94,,Novice,Low,7,14,,Phishing,Generic,English,JST,True,True,False,False
EMP_0903,emp_0903@company.com,User0903,LastName903,Marketing,Employee,Frankfurt,Q2 2025 - IT Support,IT Support,05/09/2025 17:14,True,False,False,False,False,False,True,,227.0,192.168.141.135,Chrome,macOS,Delivered,Medium,17.6,82.0,True,03/17/2020,Marketing - Frankfurt,manager_marketing@company.com,EMP_0903,02/16/2020,True,Europe,CC-6167,Level 1,Hybrid,87,80.0,Novice,Medium,3,13,,Phishing,Generic,English,JST,False,False,False,True
EMP_0429,emp_0429@company.com,User0429,LastName429,HR,Manager,Sydney,Q3 2024 - IT Support,IT Support,09/13/2024 17:14,True,False,False,False,False,False,False,,,192.168.109.91,Chrome,Windows 11,Delivered,Low,8.1,96.9,True,02/08/2021,HR - Sydney,manager_hr@company.com,EMP_0429,01/09/2021,True,North America,CC-8000,Level 3,On-site,65,76.0,Advanced,Low,4,2,,Phishing,Generic,English,PST,True,False,False,False
EMP_0462,emp_0462@company.com,User0462,LastName462,IT,Employee,New York,Q1 2024 - Account Verification,Account Verification,11/21/2024 17:14,True,False,False,False,False,False,False,,,192.168.97.250,Firefox,Windows 11,Delivered,Medium,18.8,71.3,False,,IT - New York,manager_it@company.com,EMP_0462,04/24/2020,True,North America,CC-3245,Level 1,Remote,94,,Advanced,Medium,3,13,,Phishing,Technology,English,GMT,True,False,True,False
EMP_0563,emp_0563@company.com,User0563,LastName563,HR,Manager,Tokyo,Q4 2025 - Account Suspended,Account Suspended,05/21/2025 17:14,True,True,False,False,False,False,False,9.0,,192.168.1.184,Chrome,Windows 10,Delivered,Low,12.2,68.4,True,04/19/2022,HR - Tokyo,manager_hr@company.com,EMP_0563,03/20/2022,True,Asia-Pacific,CC-4159,Level 3,On-site,61,98.0,Advanced,Medium,0,7,04/11/2025,Phishing,Technology,English,JST,False,False,True,False
EMP_0733,emp_0733@company.com,User0733,LastName733,Marketing,Employee,San Francisco,Q1 2025 - VPN Access,VPN Access,04/14/2025 17:14,True,False,False,False,False,False,True,,156.0,192.168.70.21,Safari,macOS,Delivered,Medium,20.0,83.9,True,08/13/2023,Marketing - San Francisco,manager_marketing@company.com,EMP_0733,07/14/2023,True,North America,CC-9724,Level 1,Remote,63,74.0,Novice,Medium,6,5,,Phishing,Generic,English,PST,True,True,False,False
EMP_0090,emp_0090@company.com,User0090,LastName090,R&D,Manager,Frankfurt,Q2 2024 - Document Share,Document Share,08/05/2024 17:14,True,False,False,False,False,False,False,,,192.168.174.14,Edge,macOS,Delivered,Low,20.6,72.7,True,02/24/2023,R&D - Frankfurt,manager_r&d@company.com,EMP_0090,01/25/2023,True,Europe,CC-8008,Level 2,On-site,75,94.0,Intermediate,High,4,13,,Phishing,Technology,Spanish,JST,False,True,False,False
EMP_0971,emp_0971@company.com,User0971,LastName971,Sales,Employee,Frankfurt,Q3 2024 - VPN Access,VPN Access,09/05/2024 17:14,True,True,False,False,False,True,False,30.0,,192.168.148.240,Chrome,Windows 10,Delivered,Medium,7.3,48.4,True,06/21/2025,Sales - Frankfurt,manager_sales@company.com,EMP_0971,05/22/2025,True,North America,CC-7948,Level 1,Hybrid,60,94.0,Intermediate,Low,1,13,01/14/2024,Phishing,Technology,French,PST,False,False,False,False
EMP_1089,emp_1089@company.com,User1089,LastName089,Legal,Employee,London,Q4 2025 - Password Expiration,Password Expiration,03/15/2025 17:14,True,False,False,False,False,False,False,,,192.168.66.25,Chrome,Windows 10,Delivered,Medium,4.8,64.2,True,04/21/2022,Legal - London,manager_legal@company.com,EMP_1089,03/22/2022,True,Asia-Pacific,CC-7125,Level 2,On-site,90,90.0,Intermediate,Low,1,13,,Phishing,Healthcare,English,EST,True,False,False,True
EMP_1064,emp_1064@company.com,User1064,LastName064,Finance,Employee,Sydney,Q2 2024 - Security Alert,Security Alert,11/07/2024 17:14,True,False,False,False,False,False,True,,10.0,192.168.241.204,Chrome,Windows 10,Delivered,Medium,9.1,80.8,True,05/12/2021,Finance - Sydney,manager_finance@company.com,EMP_1064,04/12/2021,True,Europe,CC-9752,Level 2,On-site,94,74.0,Novice,Low,1,11,,Phishing,Financial,English,EST,True,True,False,False
EMP_0889,emp_0889@company.com,User0889,LastName889,IT,Employee,Sydney,Q1 2025 - HR Communication,HR Communication,03/23/2025 17:14,True,True,False,True,True,False,False,8.0,,192.168.199.242,Safari,Windows 11,Delivered,High,14.2,50.3,True,11/18/2020,IT - Sydney,manager_it@company.com,EMP_0889,10/19/2020,True,Asia-Pacific,CC-9118,Level 1,On-site,61,91.0,Advanced,Medium,0,11,07/08/2024,Phishing,Technology,Spanish,EST,True,False,True,False
EMP_0275,emp_0275@company.com,User0275,LastName275,Finance,Employee,Chicago,Q1 2025 - VPN Access,VPN Access,06/18/2025 17:14,True,False,False,False,False,False,True,,333.0,192.168.157.69,Edge,Windows 10,Delivered,Low,8.6,87.6,True,12/08/2022,Finance - Chicago,manager_finance@company.com,EMP_0275,11/08/2022,True,Asia-Pacific,CC-2205,Level 3,Remote,73,79.0,Advanced,Low,7,2,,Phishing,Healthcare,English,GMT,False,True,True,False
EMP_0093,emp_0093@company.com,User0093,LastName093,Marketing,Executive,Chicago,Q3 2025 - Document Share,Document Share,05/15/2025 17:14,False,False,False,False,False,False,False,,,192.168.162.192,Chrome,Windows 11,Delivered,Medium,5.6,91.3,True,02/22/2022,Marketing - Chicago,manager_marketing@company.com,EMP_0093,01/23/2022,True,Europe,CC-6697,Level 1,On-site,92,99.0,Advanced,Low,4,9,,Vishing,Healthcare,English,JST,False,True,False,False
EMP_0180,emp_0180@company.com,User0180,LastName180,Finance,Admin,San Francisco,Q4 2025 - Survey Request,Survey Request,06/11/2025 17:14,True,False,False,False,False,False,False,,,192.168.60.59,Chrome,Windows 11,Delivered,High,19.9,88.4,True,06/09/2025,Finance - San Francisco,manager_finance@company.com,EMP_0180,05/10/2025,True,North America,CC-4303,Level 3,Hybrid,79,92.0,Intermediate,Medium,7,6,,Phishing,Financial,Spanish,EST,True,True,False,True
EMP_0411,emp_0411@company.com,User0411,LastName411,Marketing,Admin,Tokyo,Q2 2024 - Package Delivery,Package Delivery,08/16/2024 17:14,True,False,False,False,False,False,False,,,192.168.99.182,Firefox,Windows 10,Delivered,Medium,12.8,71.9,False,,Marketing - Tokyo,manager_marketing@company.com,EMP_0411,05/18/2021,True,Europe,CC-7444,Level 2,On-site,66,,Advanced,Medium,0,5,,Smishing,Generic,English,JST,False,False,False,True
EMP_0019,emp_0019@company.com,User0019,LastName019,Sales,Employee,Chicago,Q2 2025 - System Maintenance,System Maintenance,01/30/2025 17:14,True,False,False,False,False,False,False,,,192.168.234.87,Chrome,Windows 10,Delivered,Low,19.7,90.8,True,06/19/2025,Sales - Chicago,manager_sales@company.com,EMP_0019,05/20/2025,True,Europe,CC-5142,Level 3,Remote,94,73.0,Novice,Medium,1,11,,Phishing,Technology,English,JST,False,True,True,True
EMP_0162,emp_0162@company.com,User0162,LastName162,Operations,Executive,Chicago,Q1 2025 - Password Expiration,Password Expiration,04/19/2025 17:14,True,False,False,False,False,False,True,,62.0,192.168.127.202,Edge,macOS,Delivered,Low,6.8,100.0,True,06/21/2021,Operations - Chicago,manager_operations@company.com,EMP_0162,05/22/2021,True,North America,CC-6847,Level 1,Remote,90,96.0,Novice,Low,7,12,,Phishing,Financial,German,EST,False,False,True,False
EMP_0613,emp_0613@company.com,User0613,LastName613,Operations,Employee,Tokyo,Q1 2024 - Document Share,Document Share,11/02/2024 17:14,True,False,False,False,False,False,False,,,192.168.132.13,Firefox,Windows 10,Delivered,Medium,29.2,67.8,False,,Operations - Tokyo,manager_operations@company.com,EMP_0613,10/25/2020,True,North America,CC-6061,Level 2,Remote,72,,Advanced,High,0,10,,Vishing,Healthcare,English,JST,False,False,False,True
EMP_0272,emp_0272@company.com,User0272,LastName272,HR,Employee,San Francisco,Q4 2025 - Password Expiration,Password Expiration,06/16/2025 17:14,False,False,False,False,False,False,True,,103.0,192.168.220.190,Edge,Windows 10,Delivered,High,20.3,76.3,True,06/04/2021,HR - San Francisco,manager_hr@company.com,EMP_0272,05/05/2021,True,Europe,CC-8715,Level 2,Hybrid,62,76.0,Intermediate,High,0,10,,Phishing,Financial,Spanish,JST,False,False,True,True
EMP_1172,emp_1172@company.com,User1172,LastName172,R&D,Employee,London,Q4 2025 - System Maintenance,System Maintenance,02/25/2025 17:14,True,False,False,False,False,False,True,,122.0,192.168.39.66,Chrome,Windows 10,Delivered,Low,27.4,100.0,True,02/27/2023,R&D - London,manager_r&d@company.com,EMP_1172,01/28/2023,True,Europe,CC-5242,Level 3,On-site,89,70.0,Novice,High,2,9,,Phishing,Technology,Spanish,JST,False,False,True,False
EMP_0026,emp_0026@company.com,User0026,LastName026,Marketing,Director,Chicago,Q2 2024 - Password Expiration,Password Expiration,12/26/2024 17:14,True,False,False,False,False,False,False,,,192.168.240.88,Firefox,Windows 11,Delivered,Low,6.5,93.1,True,02/08/2022,Marketing - Chicago,manager_marketing@company.com,EMP_0026,01/09/2022,True,North America,CC-5664,Level 3,Remote,89,74.0,Advanced,Low,3,14,,Phishing,Financial,English,EST,True,True,True,False
EMP_0144,emp_0144@company.com,User0144,LastName144,Finance,Manager,London,Q1 2025 - Account Verification,Account Verification,05/30/2025 17:14,True,False,False,False,False,False,False,,,192.168.42.25,Chrome,Windows 11,Delivered,Medium,17.6,58.9,False,,Finance - London,manager_finance@company.com,EMP_0144,10/23/2024,True,Europe,CC-6542,Level 1,Hybrid,81,,Intermediate,Medium,0,2,,Phishing,Technology,English,EST,False,False,True,True
EMP_0511,emp_0511@company.com,User0511,LastName511,Marketing,Employee,Sydney,Q1 2024 - HR Communication,HR Communication,10/29/2024 17:14,True,False,False,False,False,False,False,,,192.168.192.122,Edge,Windows 11,Delivered,High,13.6,71.5,False,,Marketing - Sydney,manager_marketing@company.com,EMP_0511,02/15/2020,True,Asia-Pacific,CC-3823,Level 1,Remote,64,,Advanced,Medium,6,11,,Phishing,Generic,English,PST,False,False,True,False
EMP_0799,emp_0799@company.com,User0799,LastName799,Operations,Employee,San Francisco,Q2 2024 - HR Communication,HR Communication,10/21/2024 17:14,True,False,False,False,False,False,False,,,192.168.31.242,Firefox,Windows 10,Delivered,High,8.3,95.3,True,07/26/2023,Operations - San Francisco,manager_operations@company.com,EMP_0799,06/26/2023,True,Asia-Pacific,CC-9621,Level 2,Hybrid,76,99.0,Intermediate,Low,3,11,,Phishing,Healthcare,English,GMT,True,True,False,True
EMP_0748,emp_0748@company.com,User0748,LastName748,Marketing,Manager,Chicago,Q3 2025 - Password Expiration,Password Expiration,01/24/2025 17:14,True,False,False,False,False,False,True,,406.0,192.168.12.72,Chrome,Linux,Bounced,Medium,8.8,80.4,True,08/01/2022,Marketing - Chicago,manager_marketing@company.com,EMP_0748,07/02/2022,True,North America,CC-7252,Level 3,Remote,66,80.0,Novice,Low,4,6,,Phishing,Healthcare,Spanish,JST,False,False,True,True
EMP_1170,emp_1170@company.com,User1170,LastName170,IT,Employee,San Francisco,Q3 2025 - HR Communication,HR Communication,05/15/2025 17:14,False,False,False,False,False,False,True,,603.0,192.168.171.32,Chrome,Windows 10,Delivered,Medium,25.2,91.4,True,06/30/2021,IT - San Francisco,manager_it@company.com,EMP_1170,05/31/2021,True,North America,CC-1636,Level 2,Remote,86,73.0,Novice,High,6,8,,Phishing,Financial,English,GMT,True,False,False,False
EMP_0954,emp_0954@company.com,User0954,LastName954,R&D,Employee,Frankfurt,Q1 2025 - Survey Request,Survey Request,01/12/2025 17:14,False,False,False,False,False,False,True,,74.0,192.168.25.21,Chrome,Windows 10,Delivered,Medium,12.5,100.0,True,01/19/2025,R&D - Frankfurt,manager_r&d@company.com,EMP_0954,12/20/2024,True,North America,CC-8229,Level 1,Hybrid,93,88.0,Intermediate,Medium,5,5,,Phishing,Generic,English,GMT,False,True,False,True
EMP_1075,emp_1075@company.com,User1075,LastName075,Legal,Admin,San Francisco,Q1 2024 - Survey Request,Survey Request,08/30/2024 17:14,True,False,False,False,False,False,False,,,192.168.27.220,Safari,macOS,Bounced,Low,40.5,84.6,True,05/11/2024,Legal - San Francisco,manager_legal@company.com,EMP_1075,04/11/2024,True,Europe,CC-8351,Level 2,On-site,60,71.0,Novice,High,1,9,,Phishing,Financial,English,EST,False,False,True,True
EMP_0717,emp_0717@company.com,User0717,LastName717,Legal,Employee,Sydney,Q3 2025 - Security Alert,Security Alert,05/27/2025 17:14,True,False,False,False,False,False,True,,11.0,192.168.165.204,Edge,Windows 11,Delivered,Low,13.4,94.4,True,11/03/2022,Legal - Sydney,manager_legal@company.com,EMP_0717,10/04/2022,True,North America,CC-2851,Level 2,Hybrid,81,81.0,Novice,Medium,7,9,,Phishing,Financial,English,GMT,False,True,True,True
EMP_0957,emp_0957@company.com,User0957,LastName957,Operations,Employee,Tokyo,Q2 2024 - IT Support,IT Support,12/20/2024 17:14,True,False,False,False,False,False,True,,107.0,192.168.93.122,Safari,Windows 10,Delivered,Low,17.9,79.0,True,01/14/2024,Operations - Tokyo,manager_operations@company.com,EMP_0957,12/15/2023,True,North America,CC-3786,Level 2,Remote,90,96.0,Intermediate,Medium,0,5,,Phishing,Technology,English,PST,True,False,True,False
EMP_0411,emp_0411@company.com,User0411,LastName411,Marketing,Admin,Tokyo,Q1 2024 - Document Share,Document Share,08/10/2024 17:14,True,False,False,False,False,False,False,,,192.168.34.47,Chrome,Windows 10,Delivered,High,17.7,47.2,False,,Marketing - Tokyo,manager_marketing@company.com,EMP_0411,05/18/2021,True,Asia-Pacific,CC-3172,Level 1,On-site,78,,Intermediate,Medium,1,2,,Phishing,Technology,English,PST,False,False,False,False
