user_id,employee_id,email_address,first_name,last_name,department,job_title,office_location,division,cost_center,campaign_name,phishing_template,template_difficulty,campaign_type,industry_template,email_language,clicked_email,opened_email,replied_to_email,opened_attachment,enabled_macro,entered_data,reported_email,response_time_click,response_time_report,ip_address,browser_used,operating_system,mobile_device,vpn_connection,two_factor_enabled,password_manager,delivery_status,timezone,phish_prone_percentage,current_risk_score,baseline_test_score,last_training_score,security_proficiency,risk_level,failure_count_12m,success_count_12m,previous_training_completed,groups,manager_email,active_directory,custom_field_1,custom_field_2
EMP_0911,EMP_0911,emp_0911@company.com,User0911,LastName911,Finance,Employee,New York,North America,CC-3235,Q3 2024 - Meeting Invitation,Meeting Invitation,Medium,Phishing,Technology,Spanish,False,False,False,False,False,False,True,,474.0,192.168.91.5,Edge,Windows 11,True,False,True,False,Delivered,JST,27.8,94.3,66,86.0,Intermediate,High,7,8,True,Finance - New York,manager_finance@company.com,True,Level 2,On-site
EMP_0078,EMP_0078,emp_0078@company.com,User0078,LastName078,Legal,Employee,London,North America,CC-4603,Q1 2024 - Security Alert,Security Alert,Medium,Smishing,Healthcare,English,False,False,False,False,False,False,False,,,192.168.218.91,Chrome,Windows 11,True,False,True,False,Delivered,EST,11.8,81.5,91,91.0,Advanced,Medium,0,3,True,Legal - London,manager_legal@company.com,True,Level 3,On-site
EMP_0341,EMP_0341,emp_0341@company.com,User0341,LastName341,R&D,Employee,Chicago,North America,CC-9805,Q2 2024 - Password Expiration,Password Expiration,High,Vishing,Technology,English,False,True,False,False,False,False,False,,,192.168.18.194,Firefox,Linux,True,False,False,True,Delivered,EST,8.9,53.3,67,78.0,Intermediate,Low,6,14,True,R&D - Chicago,manager_r&d@company.com,True,Level 2,Hybrid
EMP_0090,EMP_0090,emp_0090@company.com,User0090,LastName090,R&D,Manager,Frankfurt,North America,CC-1243,Q4 2024 - HR Communication,HR Communication,Medium,Phishing,Financial,English,False,True,False,False,False,False,True,,43.0,192.168.126.64,Firefox,macOS,False,False,False,False,Delivered,JST,14.0,90.1,83,98.0,Novice,Medium,7,14,True,R&D - Frankfurt,manager_r&d@company.com,True,Level 3,Remote
EMP_0035,EMP_0035,emp_0035@company.com,User0035,LastName035,Finance,Employee,Tokyo,Europe,CC-5228,Q2 2025 - Financial Request,Financial Request,Medium,Phishing,Financial,English,False,True,False,False,False,False,True,,11.0,192.168.118.179,Chrome,Windows 11,False,False,False,True,Delivered,PST,36.1,79.1,64,,Intermediate,High,5,9,False,Finance - Tokyo,manager_finance@company.com,True,Level 2,Remote
EMP_1016,EMP_1016,emp_1016@company.com,User1016,LastName016,Operations,Employee,New York,Asia-Pacific,CC-2955,Q1 2025 - Document Share,Document Share,Low,Phishing,Technology,English,False,True,False,False,False,False,True,,6.0,192.168.105.254,Firefox,Windows 11,False,True,True,True,Delivered,GMT,19.9,61.0,84,,Advanced,Medium,1,13,False,Operations - New York,manager_operations@company.com,True,Level 2,Remote
EMP_1002,EMP_1002,emp_1002@company.com,User1002,LastName002,R&D,Employee,New York,North America,CC-3780,Q4 2024 - IT Support,IT Support,Low,Phishing,Healthcare,English,False,True,False,False,False,False,False,,,192.168.247.230,Chrome,Windows 11,False,False,False,False,Delivered,PST,6.9,76.6,73,80.0,Intermediate,Low,4,13,True,R&D - New York,manager_r&d@company.com,True,Level 1,On-site
EMP_0063,EMP_0063,emp_0063@company.com,User0063,LastName063,Marketing,Employee,Frankfurt,Europe,CC-2053,Q1 2025 - Security Alert,Security Alert,Medium,Phishing,Generic,Spanish,False,True,False,False,False,False,False,,,192.168.178.13,Firefox,Windows 10,False,False,False,True,Delivered,EST,19.1,74.8,60,70.0,Advanced,Medium,5,3,True,Marketing - Frankfurt,manager_marketing@company.com,True,Level 2,Hybrid
EMP_0591,EMP_0591,emp_0591@company.com,User0591,LastName591,IT,Admin,San Francisco,Asia-Pacific,CC-6113,Q1 2025 - VPN Access,VPN Access,Low,Vishing,Technology,French,False,True,False,False,False,False,True,,1.0,192.168.173.47,Chrome,Windows 11,True,False,True,False,Delivered,JST,27.0,100.0,88,71.0,Intermediate,High,7,8,True,IT - San Francisco,manager_it@company.com,True,Level 1,On-site
EMP_0437,EMP_0437,emp_0437@company.com,User0437,LastName437,HR,Director,Tokyo,Asia-Pacific,CC-1392,Q1 2024 - Package Delivery,Package Delivery,High,Phishing,Financial,English,False,False,False,False,False,False,True,,14.0,192.168.229.33,Firefox,Windows 10,True,True,True,True,Bounced,GMT,0.0,100.0,66,80.0,Novice,Low,0,8,True,HR - Tokyo,manager_hr@company.com,True,Level 1,On-site
EMP_0324,EMP_0324,emp_0324@company.com,User0324,LastName324,IT,Director,London,Asia-Pacific,CC-5326,Q1 2025 - Security Alert,Security Alert,Low,Phishing,Technology,Spanish,True,True,False,False,False,False,False,87.0,,192.168.202.209,Firefox,macOS,False,False,False,False,Delivered,JST,13.2,44.3,69,,Advanced,Medium,7,7,False,IT - London,manager_it@company.com,True,Level 1,On-site
EMP_0240,EMP_0240,emp_0240@company.com,User0240,LastName240,HR,Employee,Tokyo,North America,CC-8218,Q3 2024 - VPN Access,VPN Access,Low,Phishing,Healthcare,Spanish,True,False,False,False,True,False,False,25.0,,192.168.169.78,Edge,Windows 10,False,True,True,True,Delivered,JST,18.9,68.4,61,95.0,Intermediate,Medium,2,14,True,HR - Tokyo,manager_hr@company.com,True,Level 1,Remote
EMP_1076,EMP_1076,emp_1076@company.com,User1076,LastName076,IT,Employee,Tokyo,North America,CC-9561,Q4 2025 - Meeting Invitation,Meeting Invitation,Medium,Phishing,Financial,English,True,True,False,True,False,False,False,2.0,,192.168.177.189,Firefox,Windows 11,True,True,True,True,Delivered,EST,10.7,47.5,73,,Intermediate,Medium,1,7,False,IT - Tokyo,manager_it@company.com,True,Level 1,Hybrid
EMP_0914,EMP_0914,emp_0914@company.com,User0914,LastName914,R&D,Manager,Chicago,Asia-Pacific,CC-8338,Q3 2024 - Document Share,Document Share,Medium,Phishing,Generic,English,False,False,False,False,False,False,False,,,192.168.254.124,Chrome,Windows 11,False,False,True,False,Delivered,GMT,10.8,60.0,94,,Novice,Medium,3,8,False,R&D - Chicago,manager_r&d@company.com,True,Level 1,Hybrid
EMP_1041,EMP_1041,emp_1041@company.com,User1041,LastName041,Marketing,Employee,Sydney,North America,CC-8504,Q4 2025 - Financial Request,Financial Request,Medium,Phishing,Generic,English,False,True,False,False,False,False,True,,306.0,192.168.73.243,Chrome,Windows 11,False,False,False,False,Delivered,EST,9.4,75.2,94,71.0,Novice,Low,0,5,True,Marketing - Sydney,manager_marketing@company.com,True,Level 3,On-site
EMP_0425,EMP_0425,emp_0425@company.com,User0425,LastName425,Marketing,Employee,Chicago,Asia-Pacific,CC-1346,Q4 2024 - Password Expiration,Password Expiration,High,Vishing,Financial,English,True,True,False,False,False,False,False,11.0,,192.168.134.143,Edge,Windows 10,True,False,True,False,Delivered,GMT,14.4,68.4,88,85.0,Intermediate,Medium,3,14,True,Marketing - Chicago,manager_marketing@company.com,True,Level 2,On-site
EMP_0500,EMP_0500,emp_0500@company.com,User0500,LastName500,Sales,Employee,Chicago,North America,CC-5689,Q3 2024 - Meeting Invitation,Meeting Invitation,Medium,Phishing,Technology,Spanish,False,False,False,False,False,False,False,,,192.168.158.101,Chrome,Windows 10,True,False,True,True,Delivered,JST,15.0,78.0,93,97.0,Novice,Medium,0,7,True,Sales - Chicago,manager_sales@company.com,True,Level 2,Remote
EMP_0266,EMP_0266,emp_0266@company.com,User0266,LastName266,Legal,Manager,New York,Asia-Pacific,CC-3946,Q1 2025 - Survey Request,Survey Request,Low,Vishing,Generic,English,False,True,False,False,False,False,True,,94.0,192.168.196.224,Chrome,Windows 10,False,True,True,True,Delivered,GMT,12.1,88.7,90,99.0,Novice,Medium,3,8,True,Legal - New York,manager_legal@company.com,True,Level 2,On-site
EMP_0119,EMP_0119,emp_0119@company.com,User0119,LastName119,IT,Employee,San Francisco,Europe,CC-4992,Q2 2025 - Survey Request,Survey Request,Medium,Phishing,Technology,English,True,True,False,False,False,True,False,19.0,,192.168.164.139,Edge,macOS,False,True,False,False,Delivered,EST,12.4,45.5,77,,Intermediate,Medium,1,8,False,IT - San Francisco,manager_it@company.com,True,Level 3,On-site
EMP_1178,EMP_1178,emp_1178@company.com,User1178,LastName178,IT,Director,Tokyo,North America,CC-3526,Q4 2024 - Survey Request,Survey Request,Medium,Smishing,Technology,English,False,True,False,False,False,False,False,,,192.168.41.129,Safari,Windows 10,False,False,True,False,Delivered,GMT,8.3,95.0,71,75.0,Intermediate,Low,0,8,True,IT - Tokyo,manager_it@company.com,True,Level 2,On-site
EMP_0818,EMP_0818,emp_0818@company.com,User0818,LastName818,R&D,Manager,Frankfurt,Asia-Pacific,CC-6746,Q2 2024 - IT Support,IT Support,Medium,Phishing,Financial,English,False,True,False,False,False,False,True,,21.0,192.168.175.46,Safari,Windows 11,True,True,True,False,Delivered,PST,3.2,85.1,85,90.0,Intermediate,Low,7,10,True,R&D - Frankfurt,manager_r&d@company.com,True,Level 1,Remote
EMP_1064,EMP_1064,emp_1064@company.com,User1064,LastName064,Finance,Employee,Sydney,Asia-Pacific,CC-6801,Q1 2024 - Survey Request,Survey Request,Low,Phishing,Generic,English,False,True,False,False,False,False,True,,61.0,192.168.134.162,Chrome,Windows 11,True,True,True,True,Delivered,GMT,22.3,81.9,81,97.0,Advanced,High,0,2,True,Finance - Sydney,manager_finance@company.com,True,Level 3,Hybrid
EMP_1018,EMP_1018,emp_1018@company.com,User1018,LastName018,Marketing,Contractor,London,Europe,CC-6245,Q3 2025 - Package Delivery,Package Delivery,Low,Phishing,Technology,English,False,False,False,False,False,False,False,,,192.168.123.89,Chrome,Windows 10,True,False,False,True,Delivered,EST,18.3,72.0,83,82.0,Intermediate,Medium,6,12,True,Marketing - London,manager_marketing@company.com,True,Level 3,Remote
EMP_0647,EMP_0647,emp_0647@company.com,User0647,LastName647,Operations,Employee,San Francisco,North America,CC-5872,Q1 2024 - Package Delivery,Package Delivery,Medium,Phishing,Healthcare,English,False,True,False,False,False,False,False,,,192.168.2.39,Edge,Windows 10,True,False,False,False,Delivered,PST,19.3,90.9,66,99.0,Advanced,Medium,1,12,True,Operations - San Francisco,manager_operations@company.com,True,Level 2,Hybrid
EMP_0666,EMP_0666,emp_0666@company.com,User0666,LastName666,Legal,Employee,Tokyo,Europe,CC-8557,Q2 2025 - IT Support,IT Support,High,Phishing,Technology,English,False,True,False,False,False,False,False,,,192.168.62.244,Edge,macOS,False,True,True,False,Delivered,PST,9.6,89.3,66,77.0,Novice,Low,1,12,True,Legal - Tokyo,manager_legal@company.com,True,Level 3,Remote
EMP_0606,EMP_0606,emp_0606@company.com,User0606,LastName606,Legal,Employee,New York,North America,CC-9031,Q1 2025 - System Maintenance,System Maintenance,Medium,Phishing,Technology,English,False,True,False,False,False,False,True,,21.0,192.168.248.233,Chrome,Windows 10,False,True,False,False,Delivered,EST,12.2,77.5,68,76.0,Intermediate,Medium,6,11,True,Legal - New York,manager_legal@company.com,True,Level 1,Hybrid
EMP_0007,EMP_0007,emp_0007@company.com,User0007,LastName007,Sales,Executive,Sydney,North America,CC-5334,Q3 2025 - HR Communication,HR Communication,Low,Phishing,Generic,English,False,True,False,False,False,False,False,,,192.168.15.152,Firefox,Windows 10,False,False,True,False,Delivered,JST,12.3,87.4,61,87.0,Novice,Medium,6,13,True,Sales - Sydney,manager_sales@company.com,True,Level 2,Hybrid
EMP_0167,EMP_0167,emp_0167@company.com,User0167,LastName167,IT,Director,London,Asia-Pacific,CC-2450,Q3 2025 - Package Delivery,Package Delivery,Medium,Phishing,Financial,English,False,True,False,False,False,False,True,,153.0,192.168.194.41,Safari,Windows 10,True,False,True,True,Delivered,JST,1.7,100.0,76,95.0,Intermediate,Low,7,9,True,IT - London,manager_it@company.com,True,Level 1,Hybrid
EMP_0728,EMP_0728,emp_0728@company.com,User0728,LastName728,HR,Manager,Frankfurt,North America,CC-9315,Q1 2024 - Account Suspended,Account Suspended,Low,Phishing,Financial,English,True,True,False,True,False,True,False,16.0,,192.168.248.177,Edge,Windows 11,False,False,True,False,Delivered,GMT,15.2,44.3,91,,Advanced,Medium,5,3,False,HR - Frankfurt,manager_hr@company.com,True,Level 2,Hybrid
EMP_0237,EMP_0237,emp_0237@company.com,User0237,LastName237,Finance,Employee,Chicago,North America,CC-9858,Q4 2024 - Meeting Invitation,Meeting Invitation,Low,Phishing,Generic,English,False,True,False,False,False,False,False,,,192.168.2.212,Chrome,macOS,False,False,False,False,Delivered,GMT,16.1,84.0,79,96.0,Advanced,Medium,2,2,True,Finance - Chicago,manager_finance@company.com,True,Level 2,Remote
EMP_1141,EMP_1141,emp_1141@company.com,User1141,LastName141,HR,Employee,New York,Europe,CC-3771,Q4 2025 - IT Support,IT Support,Medium,Phishing,Healthcare,English,False,True,False,False,False,False,True,,194.0,192.168.137.119,Chrome,macOS,False,True,False,False,Delivered,JST,13.3,86.3,65,78.0,Intermediate,Medium,7,5,True,HR - New York,manager_hr@company.com,True,Level 3,Hybrid
EMP_0359,EMP_0359,emp_0359@company.com,User0359,LastName359,Finance,Admin,Frankfurt,Europe,CC-8784,Q4 2025 - Document Share,Document Share,Medium,Smishing,Technology,Spanish,False,True,False,False,False,False,True,,4.0,192.168.250.55,Edge,Windows 10,False,True,True,True,Delivered,GMT,23.1,64.8,89,,Advanced,High,6,11,False,Finance - Frankfurt,manager_finance@company.com,True,Level 3,Remote
EMP_0470,EMP_0470,emp_0470@company.com,User0470,LastName470,HR,Employee,Frankfurt,Asia-Pacific,CC-7689,Q1 2024 - HR Communication,HR Communication,Medium,Phishing,Generic,English,False,True,False,False,False,False,True,,85.0,192.168.93.164,Chrome,Windows 10,True,False,False,True,Delivered,JST,14.2,84.6,78,,Intermediate,Medium,0,4,False,HR - Frankfurt,manager_hr@company.com,True,Level 1,Hybrid
EMP_0323,EMP_0323,emp_0323@company.com,User0323,LastName323,Sales,Employee,Tokyo,North America,CC-8083,Q4 2024 - Password Expiration,Password Expiration,Low,Phishing,Financial,French,False,True,False,False,False,False,True,,56.0,192.168.37.13,Chrome,Windows 10,False,False,False,False,Delivered,GMT,27.5,86.0,77,,Intermediate,High,4,14,False,Sales - Tokyo,manager_sales@company.com,True,Level 3,Hybrid
EMP_0190,EMP_0190,emp_0190@company.com,User0190,LastName190,Marketing,Employee,Tokyo,North America,CC-1880,Q4 2025 - Document Share,Document Share,Medium,Phishing,Technology,English,False,False,False,False,False,False,True,,87.0,192.168.167.97,Chrome,Windows 10,False,False,True,True,Delivered,JST,16.5,71.6,74,,Intermediate,Medium,4,5,False,Marketing - Tokyo,manager_marketing@company.com,True,Level 1,Hybrid
EMP_0376,EMP_0376,emp_0376@company.com,User0376,LastName376,Sales,Manager,San Francisco,Europe,CC-3868,Q1 2025 - Financial Request,Financial Request,Medium,Phishing,Financial,English,False,True,False,False,False,False,True,,288.0,192.168.163.62,Chrome,Windows 10,True,True,True,False,Delivered,PST,7.0,80.6,63,82.0,Advanced,Low,5,8,True,Sales - San Francisco,manager_sales@company.com,True,Level 2,On-site
EMP_1198,EMP_1198,emp_1198@company.com,User1198,LastName198,Finance,Employee,San Francisco,Europe,CC-9958,Q2 2025 - Meeting Invitation,Meeting Invitation,Low,Vishing,Generic,English,True,True,False,False,False,True,False,11.0,,192.168.59.174,Chrome,Windows 11,False,False,True,False,Delivered,EST,22.1,45.9,81,97.0,Novice,High,1,6,True,Finance - San Francisco,manager_finance@company.com,True,Level 2,Hybrid
EMP_0935,EMP_0935,emp_0935@company.com,User0935,LastName935,IT,Director,Frankfurt,North America,CC-3842,Q1 2025 - Survey Request,Survey Request,Medium,Vishing,Generic,English,False,False,False,False,False,False,False,,,192.168.120.201,Chrome,Windows 11,False,False,True,True,Delivered,EST,4.9,94.1,79,78.0,Intermediate,Low,3,13,True,IT - Frankfurt,manager_it@company.com,True,Level 2,Hybrid
EMP_1142,EMP_1142,emp_1142@company.com,User1142,LastName142,HR,Manager,San Francisco,North America,CC-8265,Q4 2025 - HR Communication,HR Communication,Medium,Phishing,Generic,English,False,False,False,False,False,False,False,,,192.168.234.171,Firefox,Windows 10,False,False,True,False,Delivered,EST,14.1,84.6,85,87.0,Intermediate,Medium,4,11,True,HR - San Francisco,manager_hr@company.com,True,Level 3,Remote
EMP_0703,EMP_0703,emp_0703@company.com,User0703,LastName703,R&D,Manager,Frankfurt,North America,CC-6778,Q1 2025 - HR Communication,HR Communication,Low,Phishing,Technology,English,False,True,False,False,False,False,True,,22.0,192.168.236.7,Chrome,Windows 10,False,False,True,False,Delivered,JST,12.6,100.0,75,81.0,Advanced,Medium,3,9,True,R&D - Frankfurt,manager_r&d@company.com,True,Level 2,On-site
EMP_0944,EMP_0944,emp_0944@company.com,User0944,LastName944,R&D,Employee,Sydney,North America,CC-8830,Q2 2024 - Account Suspended,Account Suspended,Medium,Phishing,Financial,English,False,False,False,False,False,False,True,,36.0,192.168.97.230,Safari,Windows 10,False,False,True,True,Delivered,GMT,8.4,90.2,60,86.0,Advanced,Low,2,5,True,R&D - Sydney,manager_r&d@company.com,True,Level 1,Remote
EMP_0029,EMP_0029,emp_0029@company.com,User0029,LastName029,Finance,Employee,San Francisco,Asia-Pacific,CC-9894,Q2 2024 - System Maintenance,System Maintenance,Medium,Phishing,Financial,French,False,True,False,False,False,False,True,,49.0,192.168.200.164,Chrome,macOS,True,True,True,False,Delivered,GMT,17.5,93.2,76,94.0,Novice,Medium,6,8,True,Finance - San Francisco,manager_finance@company.com,True,Level 2,Hybrid
EMP_0775,EMP_0775,emp_0775@company.com,User0775,LastName775,Marketing,Employee,Chicago,North America,CC-8131,Q4 2025 - IT Support,IT Support,Low,Phishing,Technology,English,False,True,False,False,False,False,False,,,192.168.129.189,Chrome,Windows 10,True,True,True,False,Delivered,JST,25.3,77.0,66,95.0,Advanced,High,0,10,True,Marketing - Chicago,manager_marketing@company.com,True,Level 1,Remote
EMP_0291,EMP_0291,emp_0291@company.com,User0291,LastName291,Operations,Manager,Chicago,Asia-Pacific,CC-3197,Q2 2025 - System Maintenance,System Maintenance,Low,Phishing,Financial,English,False,True,False,False,False,False,False,,,192.168.217.239,Chrome,Windows 10,True,True,False,False,Delivered,PST,8.5,72.5,78,76.0,Advanced,Low,0,7,True,Operations - Chicago,manager_operations@company.com,True,Level 1,Hybrid
EMP_0277,EMP_0277,emp_0277@company.com,User0277,LastName277,Sales,Executive,Frankfurt,Asia-Pacific,CC-5028,Q1 2025 - VPN Access,VPN Access,Medium,Phishing,Technology,English,False,True,False,False,False,False,True,,135.0,192.168.153.230,Chrome,Windows 10,False,True,True,False,Delivered,PST,6.4,75.2,86,70.0,Novice,Low,7,2,True,Sales - Frankfurt,manager_sales@company.com,True,Level 1,Remote
EMP_0843,EMP_0843,emp_0843@company.com,User0843,LastName843,R&D,Manager,Frankfurt,Asia-Pacific,CC-7672,Q3 2025 - HR Communication,HR Communication,Low,Vishing,Healthcare,English,False,True,False,False,False,False,True,,80.0,192.168.150.166,Edge,macOS,True,True,True,True,Delivered,JST,16.0,87.7,72,93.0,Novice,Medium,5,5,True,R&D - Frankfurt,manager_r&d@company.com,True,Level 3,On-site
EMP_0302,EMP_0302,emp_0302@company.com,User0302,LastName302,Operations,Employee,San Francisco,Asia-Pacific,CC-9801,Q3 2024 - System Maintenance,System Maintenance,Low,Phishing,Technology,Spanish,False,True,False,False,False,False,True,,22.0,192.168.180.167,Chrome,Windows 10,False,True,True,False,Delivered,EST,24.1,60.8,61,,Intermediate,High,5,8,False,Operations - San Francisco,manager_operations@company.com,True,Level 3,On-site
EMP_0002,EMP_0002,emp_0002@company.com,User0002,LastName002,Operations,Employee,Tokyo,Asia-Pacific,CC-4724,Q1 2024 - Financial Request,Financial Request,Medium,Phishing,Technology,English,True,True,False,False,False,True,False,42.0,,192.168.66.164,Chrome,Windows 10,False,True,True,True,Bounced,EST,21.7,68.9,64,77.0,Intermediate,High,7,13,True,Operations - Tokyo,manager_operations@company.com,True,Level 2,Remote
EMP_1119,EMP_1119,emp_1119@company.com,User1119,LastName119,Operations,Director,Frankfurt,North America,CC-1770,Q2 2024 - Account Suspended,Account Suspended,High,Phishing,Technology,Spanish,False,True,False,False,False,False,True,,947.0,192.168.172.37,Chrome,Windows 10,False,False,True,True,Delivered,JST,4.7,97.0,70,83.0,Advanced,Low,7,6,True,Operations - Frankfurt,manager_operations@company.com,True,Level 3,Hybrid
EMP_0782,EMP_0782,emp_0782@company.com,User0782,LastName782,Sales,Manager,Tokyo,Asia-Pacific,CC-8191,Q3 2024 - Survey Request,Survey Request,Medium,Phishing,Healthcare,English,False,True,False,False,False,False,False,,,192.168.155.104,Chrome,Windows 11,False,True,False,False,Delivered,GMT,12.3,61.9,67,,Novice,Medium,2,2,False,Sales - Tokyo,manager_sales@company.com,True,Level 2,Remote
EMP_0962,EMP_0962,emp_0962@company.com,User0962,LastName962,Finance,Employee,Frankfurt,Europe,CC-5249,Q2 2025 - Package Delivery,Package Delivery,Low,Phishing,Healthcare,English,True,False,False,True,False,False,False,3.0,,192.168.139.254,Chrome,Windows 10,False,False,True,True,Delivered,JST,16.2,56.9,82,95.0,Advanced,Medium,7,10,True,Finance - Frankfurt,manager_finance@company.com,True,Level 1,Remote
EMP_0872,EMP_0872,emp_0872@company.com,User0872,LastName872,HR,Manager,London,Asia-Pacific,CC-7178,Q2 2024 - Survey Request,Survey Request,Medium,Phishing,Generic,German,False,True,False,False,False,False,False,,,192.168.156.218,Chrome,Windows 11,False,False,True,False,Delivered,GMT,4.0,82.0,68,70.0,Novice,Low,4,2,True,HR - London,manager_hr@company.com,True,Level 1,Remote
EMP_0444,EMP_0444,emp_0444@company.com,User0444,LastName444,Legal,Employee,Frankfurt,Europe,CC-4485,Q2 2024 - Survey Request,Survey Request,Low,Vishing,Healthcare,Spanish,False,True,False,False,False,False,True,,26.0,192.168.213.72,Chrome,Windows 10,True,True,True,True,Delivered,JST,26.4,96.3,85,85.0,Intermediate,High,3,13,True,Legal - Frankfurt,manager_legal@company.com,True,Level 3,On-site
EMP_0362,EMP_0362,emp_0362@company.com,User0362,LastName362,Sales,Employee,Tokyo,Asia-Pacific,CC-1860,Q1 2024 - VPN Access,VPN Access,Low,Phishing,Healthcare,English,False,False,False,False,False,False,True,,153.0,192.168.195.113,Edge,Windows 10,False,True,True,False,Delivered,GMT,18.4,100.0,70,80.0,Novice,Medium,0,4,True,Sales - Tokyo,manager_sales@company.com,True,Level 1,Remote
EMP_0307,EMP_0307,emp_0307@company.com,User0307,LastName307,HR,Manager,Frankfurt,North America,CC-8539,Q2 2025 - Account Suspended,Account Suspended,Low,Phishing,Technology,English,False,False,False,False,False,False,True,,32.0,192.168.97.93,Firefox,Windows 10,False,False,True,True,Delivered,EST,10.2,93.9,69,91.0,Novice,Medium,0,2,True,HR - Frankfurt,manager_hr@company.com,True,Level 2,Hybrid
EMP_0849,EMP_0849,emp_0849@company.com,User0849,LastName849,Finance,Employee,London,Europe,CC-6396,Q4 2024 - Security Alert,Security Alert,High,Vishing,Financial,English,False,False,False,False,False,False,True,,728.0,192.168.212.151,Edge,Windows 10,True,True,False,False,Delivered,PST,20.4,90.5,87,,Novice,High,1,2,False,Finance - London,manager_finance@company.com,True,Level 3,On-site
EMP_0912,EMP_0912,emp_0912@company.com,User0912,LastName912,Operations,Employee,Chicago,North America,CC-5150,Q3 2025 - Meeting Invitation,Meeting Invitation,Low,Phishing,Healthcare,English,False,True,False,False,False,False,True,,29.0,192.168.15.180,Chrome,Linux,False,False,True,False,Delivered,EST,20.4,99.5,67,78.0,Advanced,High,5,9,True,Operations - Chicago,manager_operations@company.com,True,Level 1,Hybrid
EMP_0159,EMP_0159,emp_0159@company.com,User0159,LastName159,Finance,Employee,Sydney,North America,CC-2943,Q1 2025 - Software Update,Software Update,Low,Phishing,Technology,French,False,True,False,False,False,False,False,,,192.168.104.203,Chrome,macOS,False,False,True,False,Delivered,JST,27.0,67.2,70,84.0,Novice,High,3,7,True,Finance - Sydney,manager_finance@company.com,True,Level 1,On-site
EMP_0729,EMP_0729,emp_0729@company.com,User0729,LastName729,R&D,Director,New York,North America,CC-6829,Q1 2025 - Survey Request,Survey Request,Medium,Phishing,Financial,English,False,True,False,False,False,False,True,,98.0,192.168.247.28,Chrome,Windows 11,False,True,True,True,Delivered,GMT,0.0,91.8,84,79.0,Intermediate,Low,2,5,True,R&D - New York,manager_r&d@company.com,True,Level 2,Hybrid
EMP_0258,EMP_0258,emp_0258@company.com,User0258,LastName258,Finance,Employee,New York,North America,CC-8645,Q2 2025 - Financial Request,Financial Request,Medium,Phishing,Technology,English,False,True,False,False,False,False,True,,392.0,192.168.161.70,Edge,Windows 11,False,False,True,True,Delivered,EST,7.8,71.2,88,71.0,Intermediate,Low,5,5,True,Finance - New York,manager_finance@company.com,True,Level 2,Remote
EMP_0430,EMP_0430,emp_0430@company.com,User0430,LastName430,Finance,Manager,London,Asia-Pacific,CC-9167,Q1 2025 - Password Expiration,Password Expiration,Medium,Phishing,Healthcare,English,False,True,False,False,False,False,True,,256.0,192.168.64.217,Chrome,Windows 10,True,True,False,False,Delivered,PST,15.9,75.9,69,,Novice,Medium,5,6,False,Finance - London,manager_finance@company.com,True,Level 3,Remote
EMP_0539,EMP_0539,emp_0539@company.com,User0539,LastName539,Sales,Manager,Frankfurt,North America,CC-7459,Q3 2024 - Document Share,Document Share,Medium,Phishing,Generic,German,False,True,False,False,False,False,False,,,192.168.189.82,Chrome,Windows 10,False,False,True,False,Delivered,PST,5.9,85.0,74,96.0,Novice,Low,5,11,True,Sales - Frankfurt,manager_sales@company.com,True,Level 3,On-site
EMP_0375,EMP_0375,emp_0375@company.com,User0375,LastName375,Legal,Employee,San Francisco,North America,CC-3993,Q2 2025 - Account Suspended,Account Suspended,Low,Phishing,Generic,English,False,False,False,False,False,False,False,,,192.168.30.129,Edge,Windows 10,False,False,True,False,Delivered,PST,29.8,59.8,66,98.0,Intermediate,High,3,10,True,Legal - San Francisco,manager_legal@company.com,True,Level 3,Hybrid
EMP_0143,EMP_0143,emp_0143@company.com,User0143,LastName143,Marketing,Director,Chicago,Europe,CC-4638,Q4 2024 - Survey Request,Survey Request,Low,Phishing,Generic,Spanish,False,False,False,False,False,False,True,,19.0,192.168.36.246,Firefox,Windows 10,False,True,True,False,Delivered,PST,9.0,100.0,71,93.0,Intermediate,Low,0,14,True,Marketing - Chicago,manager_marketing@company.com,True,Level 3,On-site
EMP_0675,EMP_0675,emp_0675@company.com,User0675,LastName675,Sales,Employee,Frankfurt,Europe,CC-7468,Q4 2024 - Financial Request,Financial Request,Medium,Phishing,Healthcare,English,True,True,False,True,False,False,False,28.0,,192.168.53.37,Chrome,Windows 10,True,True,False,False,Delivered,PST,11.0,54.9,70,94.0,Intermediate,Medium,0,6,True,Sales - Frankfurt,manager_sales@company.com,True,Level 1,Hybrid
EMP_0083,EMP_0083,emp_0083@company.com,User0083,LastName083,Sales,Director,San Francisco,Asia-Pacific,CC-7518,Q3 2025 - System Maintenance,System Maintenance,Low,Phishing,Financial,Spanish,False,True,False,False,False,False,True,,118.0,192.168.115.242,Edge,Windows 10,False,False,True,False,Delivered,PST,14.8,98.9,82,80.0,Advanced,Medium,6,11,True,Sales - San Francisco,manager_sales@company.com,True,Level 2,On-site
EMP_0072,EMP_0072,emp_0072@company.com,User0072,LastName072,R&D,Employee,Sydney,Asia-Pacific,CC-7423,Q2 2025 - Security Alert,Security Alert,Low,Phishing,Technology,English,False,True,False,False,False,False,False,,,192.168.11.88,Chrome,Windows 10,False,False,True,False,Delivered,PST,9.7,82.8,80,75.0,Advanced,Low,7,3,True,R&D - Sydney,manager_r&d@company.com,True,Level 3,Remote
